id,original_text,aspect_term,aspect_category,similarity,matched_opinions,total_weight,sentiment_prob,context_phrase,opinion_count
549,KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot,karangan,Agus-Sylvi,0.0,terimakasih,5.0,"[0.9804, 0.0098, 0.0098]",karangan bunga,1
549,KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot,pak,Agus-Sylvi,0.0,"pak,terimakasih",5.0,"[0.9804, 0.0098, 0.0098]",ke pak @basuki_btp,1
549,KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot,@basuki_btp,Agus-Sylvi,0.0,pak,1.7999999999999998,"[0.9474, 0.0263, 0.0263]",pak @basuki_btp &,0
549,KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot,#ahokdjarot,Agus-Sylvi,0.0,#telkomsel,1.7999999999999998,"[0.9474, 0.0263, 0.0263]",#telkomsel #ahokdjarot,0
549,KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot,monas,Agus-Sylvi,0.0,terimakasih,5.0,"[0.9804, 0.0098, 0.0098]",sampai monas #karanganbungaahok,1
549,KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot,bunga,Agus-Sylvi,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",karangan bunga ucapan,1
549,KARANGAN BUNGA ucapan TERIMAKASIH masyarakat ke Pak @basuki_btp & Pak @AhokDjarot sampai Monas #karanganbungaahok #telkomsel #AhokDjarot,ucapan,Agus-Sylvi,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",bunga ucapan terimakasih,1
551,#ahok #ahokdjarot #pilgubdki #saveahok #temanahok Gusur demi jutaan rakyat http://infototorqq.blogspot.com,jutaan,Agus-Sylvi,0.0,gusur,-5.0,"[0.0098, 0.0098, 0.9804]",demi jutaan rakyat,1
554,Sudahlah bikin pusing. Lagian @basuki_btp Sudah jawab dengan baik. tinggal semua tenang konsentrasi berdoa selalu bahagia Untuk menang,pusing,Agus-Sylvi,0.0,bikin,3.3,"[0.9706, 0.0147, 0.0147]",bikin pusing .,0
554,Sudahlah bikin pusing. Lagian @basuki_btp Sudah jawab dengan baik. tinggal semua tenang konsentrasi berdoa selalu bahagia Untuk menang,sudahlah,Agus-Sylvi,0.0,bikin,3.3,"[0.9706, 0.0147, 0.0147]",sudahlah bikin,0
554,Sudahlah bikin pusing. Lagian @basuki_btp Sudah jawab dengan baik. tinggal semua tenang konsentrasi berdoa selalu bahagia Untuk menang,lagian,Agus-Sylvi,0.0,jawab,3.0,"[0.9677, 0.0161, 0.0161]",lagian @basuki_btp,1
554,Sudahlah bikin pusing. Lagian @basuki_btp Sudah jawab dengan baik. tinggal semua tenang konsentrasi berdoa selalu bahagia Untuk menang,@basuki_btp,Agus-Sylvi,0.0,lagian,-3.0,"[0.0161, 0.0161, 0.9677]",lagian @basuki_btp sudah,1
554,Sudahlah bikin pusing. Lagian @basuki_btp Sudah jawab dengan baik. tinggal semua tenang konsentrasi berdoa selalu bahagia Untuk menang,konsentrasi,Agus-Sylvi,0.0,bahagia,4.0,"[0.9756, 0.0122, 0.0122]",tenang konsentrasi berdoa,1
555,Terima kasih atas doanya pa Kyai .. #voteahok #AniesSandi #pilkadaDKI #ahokdjarot,doanya,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",atas doanya pa,1
555,Terima kasih atas doanya pa Kyai .. #voteahok #AniesSandi #pilkadaDKI #ahokdjarot,kasih,Agus-Sylvi,0.0,terima,2.0,"[0.9524, 0.0238, 0.0238]",terima kasih atas,1
556,Kita jatuh cinta dengan gubernur yang tidak kita miliki. <Heart With Arrow> #PilkadaDKI #PilkadaDKI2017,gubernur,Anies-Sandi,0.317,jatuh,-1.0,"[0.0385, 0.1923, 0.7692]",dengan gubernur yang,1
556,Kita jatuh cinta dengan gubernur yang tidak kita miliki. <Heart With Arrow> #PilkadaDKI #PilkadaDKI2017,cinta,Agus-Sylvi,0.0,jatuh,-1.0,"[0.0385, 0.1923, 0.7692]",jatuh cinta dengan,1
557,Betul tidak pak jokowi ? <Trophy> <Trophy> Oke lah ya pak basukibtp Dukung 100 % . . #pilkadadki #pilkadadki2017,jokowi,Agus-Sylvi,0.0,pak,2.1,"[0.9545, 0.0227, 0.0227]",pak jokowi ?,0
557,Betul tidak pak jokowi ? <Trophy> <Trophy> Oke lah ya pak basukibtp Dukung 100 % . . #pilkadadki #pilkadadki2017,<trophy,Agus-Sylvi,0.0,betul,-2.0,"[0.0238, 0.0238, 0.9524]",? <trophy >,1
557,Betul tidak pak jokowi ? <Trophy> <Trophy> Oke lah ya pak basukibtp Dukung 100 % . . #pilkadadki #pilkadadki2017,oke,Agus-Sylvi,0.0,dukung,4.0,"[0.9756, 0.0122, 0.0122]",> oke lah,1
557,Betul tidak pak jokowi ? <Trophy> <Trophy> Oke lah ya pak basukibtp Dukung 100 % . . #pilkadadki #pilkadadki2017,pak,Agus-Sylvi,0.0,dukung,4.0,"[0.9756, 0.0122, 0.0122]",tidak pak jokowi,1
557,Betul tidak pak jokowi ? <Trophy> <Trophy> Oke lah ya pak basukibtp Dukung 100 % . . #pilkadadki #pilkadadki2017,dukung,Agus-Sylvi,0.0,betul,-2.0,"[0.0238, 0.0238, 0.9524]",basukibtp dukung 100,1
560,Ayo coblos yang bijaksana untuk JAKARTA yang lebih baik <Victory Hand> #PilkadaDKI #PilkadaDKI2017 #PilkadaJakartaAman,jakarta,Agus-Sylvi,0.0,bijaksana,1.0,"[0.7692, 0.1923, 0.0385]",untuk jakarta yang,1
560,Ayo coblos yang bijaksana untuk JAKARTA yang lebih baik <Victory Hand> #PilkadaDKI #PilkadaDKI2017 #PilkadaJakartaAman,#pilkadadki,Agus-Sylvi,0.0,ayo,4.0,"[0.9756, 0.0122, 0.0122]",> #pilkadadki #pilkadadki2017,1
561,Bapak Presiden sudah bilang Pilkada DKI akan aman tohh <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> ... #PilkadaDKI2017 @jokowi @JokowiAhokJKT,<smiling,Agus-Sylvi,0.0,aman,1.7999999999999998,"[0.9474, 0.0263, 0.0263]",tohh <smiling,0
561,Bapak Presiden sudah bilang Pilkada DKI akan aman tohh <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> ... #PilkadaDKI2017 @jokowi @JokowiAhokJKT,pilkada,Agus-Sylvi,0.0,aman,1.7999999999999998,"[0.9474, 0.0263, 0.0263]",bilang pilkada dki,0
563,Pak Anies sepertinya semakin banyak dapat respon negatif dari netizen.Makin emosi-an.AHY tetap hafalan.Badja paling ok <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> <Victory Hand>,netizen.makin,Agus-Sylvi,0.0,respon,2.0,"[0.9524, 0.0238, 0.0238]",dari netizen.makin emosi-an.ahy,1
563,Pak Anies sepertinya semakin banyak dapat respon negatif dari netizen.Makin emosi-an.AHY tetap hafalan.Badja paling ok <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> <Victory Hand>,<smiling,Agus-Sylvi,0.0,ok,4.0,"[0.9756, 0.0122, 0.0122]",ok <smiling,1
563,Pak Anies sepertinya semakin banyak dapat respon negatif dari netizen.Makin emosi-an.AHY tetap hafalan.Badja paling ok <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> <Victory Hand>,pak,Anies-Sandi,0.5368,respon,2.0,"[0.9524, 0.0238, 0.0238]",pak anies,1
563,Pak Anies sepertinya semakin banyak dapat respon negatif dari netizen.Makin emosi-an.AHY tetap hafalan.Badja paling ok <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> <Victory Hand>,hafalan.badja,Agus-Sylvi,0.0,respon,2.0,"[0.9524, 0.0238, 0.0238]",tetap hafalan.badja paling,1
563,Pak Anies sepertinya semakin banyak dapat respon negatif dari netizen.Makin emosi-an.AHY tetap hafalan.Badja paling ok <Smiling Face With Sunglasses> <Smiling Face With Sunglasses> <Victory Hand>,anies,Anies-Sandi,0.5368,pak,3.5999999999999996,"[0.973, 0.0135, 0.0135]",pak anies seperti,0
565,saya percaya kondisi cuaca beberapa hari sebelum pilkada dki ikut serta memberikan kontribusi positif ke ahok-djarot. Aku 2!! <Victory Hand> <Victory Hand>,kondisi,Agus-Sylvi,0.0,ikut,-3.0,"[0.0161, 0.0161, 0.9677]",percaya kondisi cuaca,1
567,Positif PDIP Usung Ahok-Djarot di Pilkada DKI 2017 <Victory Hand> - Suara Nasional http://fb.me/4WTHLLCNZ,http://fb.me/4wthllcnz,Agus-Sylvi,0.0,suara,2.0,"[0.9524, 0.0238, 0.0238]",nasional http://fb.me/4wthllcnz,1
567,Positif PDIP Usung Ahok-Djarot di Pilkada DKI 2017 <Victory Hand> - Suara Nasional http://fb.me/4WTHLLCNZ,<victory,Agus-Sylvi,0.0,positif,4.0,"[0.9756, 0.0122, 0.0122]",2017 <victory hand,1
567,Positif PDIP Usung Ahok-Djarot di Pilkada DKI 2017 <Victory Hand> - Suara Nasional http://fb.me/4WTHLLCNZ,nasional,Agus-Sylvi,0.0,suara,2.0,"[0.9524, 0.0238, 0.0238]",suara nasional http://fb.me/4wthllcnz,1
567,Positif PDIP Usung Ahok-Djarot di Pilkada DKI 2017 <Victory Hand> - Suara Nasional http://fb.me/4WTHLLCNZ,suara,Agus-Sylvi,0.0,positif,4.0,"[0.9756, 0.0122, 0.0122]",- suara nasional,1
567,Positif PDIP Usung Ahok-Djarot di Pilkada DKI 2017 <Victory Hand> - Suara Nasional http://fb.me/4WTHLLCNZ,pilkada,Agus-Sylvi,0.0,positif,4.0,"[0.9756, 0.0122, 0.0122]",di pilkada dki,1
567,Positif PDIP Usung Ahok-Djarot di Pilkada DKI 2017 <Victory Hand> - Suara Nasional http://fb.me/4WTHLLCNZ,pdip,Agus-Sylvi,0.0,positif,4.0,"[0.9756, 0.0122, 0.0122]",positif pdip usung,1
568,Kalah karena jujur lebih baik daripada menang karena curang <Heavy Check Mark> <Heavy Check Mark>. Initerjadi di pilkada DKi.Makanya masih iri tidak terima sama Ahok,jujur,Agus-Sylvi,0.0,baik,3.0,"[0.9677, 0.0161, 0.0161]",karena jujur lebih,1
568,Kalah karena jujur lebih baik daripada menang karena curang <Heavy Check Mark> <Heavy Check Mark>. Initerjadi di pilkada DKi.Makanya masih iri tidak terima sama Ahok,curang,Agus-Sylvi,0.0,menang,4.0,"[0.9756, 0.0122, 0.0122]",karena curang <heavy,1
568,Kalah karena jujur lebih baik daripada menang karena curang <Heavy Check Mark> <Heavy Check Mark>. Initerjadi di pilkada DKi.Makanya masih iri tidak terima sama Ahok,dki.makanya,Agus-Sylvi,0.0,iri,5.0,"[0.9804, 0.0098, 0.0098]",pilkada dki.makanya masih,1
568,Kalah karena jujur lebih baik daripada menang karena curang <Heavy Check Mark> <Heavy Check Mark>. Initerjadi di pilkada DKi.Makanya masih iri tidak terima sama Ahok,ahok,Ahok-Djarot,0.4602,terima,-2.0,"[0.0238, 0.0238, 0.9524]",sama ahok,1
568,Kalah karena jujur lebih baik daripada menang karena curang <Heavy Check Mark> <Heavy Check Mark>. Initerjadi di pilkada DKi.Makanya masih iri tidak terima sama Ahok,initerjadi,Agus-Sylvi,0.0,iri,5.0,"[0.9804, 0.0098, 0.0098]",initerjadi di,1
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,dapat,Ahok-Djarot,0.4602,"menang,kalah",0.0,"[0.0, 1.0, 0.0]",djarot dapat karangan,2
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,dp,Agus-Sylvi,0.0,bunga,3.0,"[0.9677, 0.0161, 0.0161]",bunga dp 0,1
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,ahok,Ahok-Djarot,0.6509,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",dki ahok djarot,1
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,djarot,Ahok-Djarot,0.6509,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",ahok djarot dapat,1
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,karangan,Agus-Sylvi,0.0,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",dapat karangan bunga,1
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,simpati,Agus-Sylvi,0.0,karangan,-4.0,"[0.0122, 0.0122, 0.9756]",bunga simpati karena,1
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,dki,Ahok-Djarot,0.4602,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",pilkada dki ahok,1
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,anies,Anies-Sandi,0.5693,menang,4.0,"[0.9756, 0.0122, 0.0122]",> anies sandi,1
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,bunga,Agus-Sylvi,0.0,"menang,karangan",0.0,"[0.0, 1.0, 0.0]",karangan bunga simpati,2
569,KALAH PILKADA DKI AHOK DJAROT DAPAT KARANGAN BUNGA SIMPATI KARENA TERUJI DAN TERUKUR <Victory Hand> <Victory Hand> ANIES SANDI MENANG DAPAT BUNGA DP 0%,pilkada,Agus-Sylvi,0.0,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",kalah pilkada dki,1
570,Ahok-Djarot kalah dalam pilkada tapi menang dalam menjaga integritas berdemokrasi Pancasila. Bangga! <SMILING FACE WITH HEART-EYES> #JakartaGubernurBaru #PilkadaDKI,integritas,Agus-Sylvi,0.0,menjaga,-3.0,"[0.0161, 0.0161, 0.9677]",menjaga integritas berdemokrasi,1
570,Ahok-Djarot kalah dalam pilkada tapi menang dalam menjaga integritas berdemokrasi Pancasila. Bangga! <SMILING FACE WITH HEART-EYES> #JakartaGubernurBaru #PilkadaDKI,ahok-djarot,Ahok-Djarot,0.6509,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",ahok-djarot kalah,1
570,Ahok-Djarot kalah dalam pilkada tapi menang dalam menjaga integritas berdemokrasi Pancasila. Bangga! <SMILING FACE WITH HEART-EYES> #JakartaGubernurBaru #PilkadaDKI,pilkada,Agus-Sylvi,0.0,kalah,-4.0,"[0.0122, 0.0122, 0.9756]",dalam pilkada tapi,1
571,Kepada Pendukung #BaDja #AhokDjarot kita tidak usah terprovokasi dan jangan mengotori tangan2 kita dengan Hal2 yang mengandung NAZIS <Heavy Check Mark> <Heavy Check Mark>,tangan2,Agus-Sylvi,0.0,mengotori,5.0,"[0.9804, 0.0098, 0.0098]",mengotori tangan2 kita,1
571,Kepada Pendukung #BaDja #AhokDjarot kita tidak usah terprovokasi dan jangan mengotori tangan2 kita dengan Hal2 yang mengandung NAZIS <Heavy Check Mark> <Heavy Check Mark>,nazis,Agus-Sylvi,0.0,mengandung,-3.0,"[0.0161, 0.0161, 0.9677]",mengandung nazis <heavy,1
571,Kepada Pendukung #BaDja #AhokDjarot kita tidak usah terprovokasi dan jangan mengotori tangan2 kita dengan Hal2 yang mengandung NAZIS <Heavy Check Mark> <Heavy Check Mark>,#badja,Agus-Sylvi,0.0,pendukung,-4.0,"[0.0122, 0.0122, 0.9756]",pendukung #badja #ahokdjarot,1
571,Kepada Pendukung #BaDja #AhokDjarot kita tidak usah terprovokasi dan jangan mengotori tangan2 kita dengan Hal2 yang mengandung NAZIS <Heavy Check Mark> <Heavy Check Mark>,#ahokdjarot,Agus-Sylvi,0.0,pendukung,-4.0,"[0.0122, 0.0122, 0.9756]",#badja #ahokdjarot kita,1
571,Kepada Pendukung #BaDja #AhokDjarot kita tidak usah terprovokasi dan jangan mengotori tangan2 kita dengan Hal2 yang mengandung NAZIS <Heavy Check Mark> <Heavy Check Mark>,hal2,Agus-Sylvi,0.0,mengotori,5.0,"[0.9804, 0.0098, 0.0098]",dengan hal2 yang,1
572,Ingat kita pilih pelayan warga bukan pemimpin agama di JKT. Pilih yang jelas BAIK JUJUR dan BERSIH <Heavy Check Mark> <Heavy Check Mark> #AhokDjarot #debatpilkadadki,jujur,Anies-Sandi,0.317,baik,3.0,"[0.9677, 0.0161, 0.0161]",baik jujur dan,1
572,Ingat kita pilih pelayan warga bukan pemimpin agama di JKT. Pilih yang jelas BAIK JUJUR dan BERSIH <Heavy Check Mark> <Heavy Check Mark> #AhokDjarot #debatpilkadadki,pelayan,Agus-Sylvi,0.0,pilih,2.0,"[0.9524, 0.0238, 0.0238]",pilih pelayan warga,1
572,Ingat kita pilih pelayan warga bukan pemimpin agama di JKT. Pilih yang jelas BAIK JUJUR dan BERSIH <Heavy Check Mark> <Heavy Check Mark> #AhokDjarot #debatpilkadadki,baik,Agus-Sylvi,0.0,pilih,2.0,"[0.9524, 0.0238, 0.0238]",jelas baik jujur,1
572,Ingat kita pilih pelayan warga bukan pemimpin agama di JKT. Pilih yang jelas BAIK JUJUR dan BERSIH <Heavy Check Mark> <Heavy Check Mark> #AhokDjarot #debatpilkadadki,pemimpin,Agus-Sylvi,0.0,pelayan,-4.0,"[0.0122, 0.0122, 0.9756]",bukan pemimpin agama,1
572,Ingat kita pilih pelayan warga bukan pemimpin agama di JKT. Pilih yang jelas BAIK JUJUR dan BERSIH <Heavy Check Mark> <Heavy Check Mark> #AhokDjarot #debatpilkadadki,warga,Agus-Sylvi,0.0,pelayan,-4.0,"[0.0122, 0.0122, 0.9756]",pelayan warga bukan,1
573,Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR BERSIH dan KERJA NYATA cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI,jujur,Agus-Sylvi,0.0,pelayan,4.0,"[0.9756, 0.0122, 0.0122]",yang jujur bersih,1
573,Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR BERSIH dan KERJA NYATA cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI,nyata,Agus-Sylvi,0.0,kerja,2.0,"[0.9524, 0.0238, 0.0238]",kerja nyata cuma,1
573,Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR BERSIH dan KERJA NYATA cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI,kerja,Anies-Sandi,0.317,jujur,4.0,"[0.9756, 0.0122, 0.0122]",dan kerja nyata,1
573,Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR BERSIH dan KERJA NYATA cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI,bersih,Anies-Sandi,0.317,jujur,4.0,"[0.9756, 0.0122, 0.0122]",jujur bersih dan,1
573,Banyak pemimpin agama yang baik. Tapi pelayan warga yang JUJUR BERSIH dan KERJA NYATA cuma <Victory Hand> <Victory Hand> @AhokDjarot #DebatPilkadaDKI,warga,Agus-Sylvi,0.0,pelayan,4.0,"[0.9756, 0.0122, 0.0122]",pelayan warga yang,1
575,Jangan lupa coblos pemimpin yang pekerja keras <Victory Hand> <Victory Hand> #AhokDjarot #AniesSandi #JakartaPunyaSemua,jangan,Agus-Sylvi,0.0,lupa,-1.0,"[0.0385, 0.1923, 0.7692]",jangan lupa,1
575,Jangan lupa coblos pemimpin yang pekerja keras <Victory Hand> <Victory Hand> #AhokDjarot #AniesSandi #JakartaPunyaSemua,coblos,Agus-Sylvi,0.0,lupa,-1.0,"[0.0385, 0.1923, 0.7692]",lupa coblos pemimpin,1
577,#Jelas membawa manfaat untuk umat. Komitmen #AhokDjarot <Victory Hand> <Victory Hand> untuk Umat Islam - https://kask.us/ioQK2 #ForumKaskus via #KASKUS,islam,Agus-Sylvi,0.0,umat,3.0,"[0.9677, 0.0161, 0.0161]",umat islam -,1
577,#Jelas membawa manfaat untuk umat. Komitmen #AhokDjarot <Victory Hand> <Victory Hand> untuk Umat Islam - https://kask.us/ioQK2 #ForumKaskus via #KASKUS,umat,Agus-Sylvi,0.0,manfaat,5.0,"[0.9804, 0.0098, 0.0098]",untuk umat .,1
579,Baju Seragam buat nyoblos sudah siap nih teman-teman... #pilkadadki #ahokdjarot… https://www.instagram.com/p/BS3xZkflwVZ/,seragam,Agus-Sylvi,0.0,baju,2.0,"[0.9524, 0.0238, 0.0238]",baju seragam buat,1
579,Baju Seragam buat nyoblos sudah siap nih teman-teman... #pilkadadki #ahokdjarot… https://www.instagram.com/p/BS3xZkflwVZ/,baju,Agus-Sylvi,0.0,siap,1.0,"[0.7692, 0.1923, 0.0385]",baju seragam,1
579,Baju Seragam buat nyoblos sudah siap nih teman-teman... #pilkadadki #ahokdjarot… https://www.instagram.com/p/BS3xZkflwVZ/,nyoblos,Agus-Sylvi,0.0,baju,2.0,"[0.9524, 0.0238, 0.0238]",buat nyoblos sudah,1
579,Baju Seragam buat nyoblos sudah siap nih teman-teman... #pilkadadki #ahokdjarot… https://www.instagram.com/p/BS3xZkflwVZ/,teman-teman.,Agus-Sylvi,0.0,siap,1.0,"[0.7692, 0.1923, 0.0385]",nih teman-teman. .,1
581,karena #AhokDjarot <Victory Hand> <Victory Hand> terbukti berkinerja bagus bersih anti korupsi & memperjuangkan keadilan,korupsi,Agus-Sylvi,0.0,bagus,2.0,"[0.9524, 0.0238, 0.0238]",anti korupsi &,1
581,karena #AhokDjarot <Victory Hand> <Victory Hand> terbukti berkinerja bagus bersih anti korupsi & memperjuangkan keadilan,#ahokdjarot,Agus-Sylvi,0.0,terbukti,3.0,"[0.9677, 0.0161, 0.0161]",karena #ahokdjarot <victory,1
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,kemari,Agus-Sylvi,0.0,marilah,1.0,"[0.7692, 0.1923, 0.0385]",marilah kemari (,1
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,#basukidjarot,Agus-Sylvi,0.0,citra,2.0,"[0.9524, 0.0238, 0.0238]",#ahokdjarot #basukidjarot @temanahok,1
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,@ahokshow,Agus-Sylvi,0.0,citra,2.0,"[0.9524, 0.0238, 0.0238]",@temanahok @ahokshow,1
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,marilah,Agus-Sylvi,0.0,cover,3.0,"[0.9677, 0.0161, 0.0161]",marilah kemari,1
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,@temanahok,Agus-Sylvi,0.0,citra,2.0,"[0.9524, 0.0238, 0.0238]",#basukidjarot @temanahok @ahokshow,1
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,#ahokdjarot,Agus-Sylvi,0.0,citra,2.0,"[0.9524, 0.0238, 0.0238]",alain #ahokdjarot #basukidjarot,1
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,alain,Agus-Sylvi,0.0,citra,2.0,"[0.9524, 0.0238, 0.0238]",& alain #ahokdjarot,1
582,Marilah Kemari (@ahokdjarot <Victory Hand> <Victory Hand> disini) cover by Citra & Alain #ahokdjarot #basukidjarot @temanAhok @AhokShow,citra,Agus-Sylvi,0.0,cover,3.0,"[0.9677, 0.0161, 0.0161]",by citra &,1
583,SAYA 2 <Victory Hand> #AHOKDJAROT #BA2JA (at Toba Dream),<victory,Agus-Sylvi,0.0,saya,-3.0,"[0.0161, 0.0161, 0.9677]",2 <victory hand>,1
583,SAYA 2 <Victory Hand> #AHOKDJAROT #BA2JA (at Toba Dream),#ba2ja,Agus-Sylvi,0.0,saya,-3.0,"[0.0161, 0.0161, 0.9677]",#ahokdjarot #ba2ja (,1
583,SAYA 2 <Victory Hand> #AHOKDJAROT #BA2JA (at Toba Dream),#ahokdjarot,Agus-Sylvi,0.0,saya,-3.0,"[0.0161, 0.0161, 0.9677]",hand> #ahokdjarot #ba2ja,1
586,Walaupun banyak cobaan yang menimpa pak ahok mundur 1 langkah maju 1000 langkah untuk menjadikan jakarta lebih maju lagi <Trophy> #ahokdjarot,pak,Ahok-Djarot,0.4602,menimpa,-3.0,"[0.0161, 0.0161, 0.9677]",menimpa pak ahok,1
586,Walaupun banyak cobaan yang menimpa pak ahok mundur 1 langkah maju 1000 langkah untuk menjadikan jakarta lebih maju lagi <Trophy> #ahokdjarot,ahok,Ahok-Djarot,0.4602,pak,-3.0,"[0.0161, 0.0161, 0.9677]",pak ahok mundur,0
588,jakarta tidak butuh gubernur yang pandai bermain kata2.. jakarta butuh gubernur yang bekerja nyata <Victory Hand> <Victory Hand> #AhokDjarot,gubernur,Anies-Sandi,0.317,butuh,5.0,"[0.9804, 0.0098, 0.0098]",butuh gubernur yang,1
588,jakarta tidak butuh gubernur yang pandai bermain kata2.. jakarta butuh gubernur yang bekerja nyata <Victory Hand> <Victory Hand> #AhokDjarot,jakarta,Agus-Sylvi,0.0,butuh,5.0,"[0.9804, 0.0098, 0.0098]",jakarta tidak,1
589,Siaran langsung pak Ahok <grining face with smile eye> #ahok #ahokdjarot https://www.instagram.com/p/BS3YHWsgAk7/,ahok,Ahok-Djarot,0.4602,siaran,-3.0,"[0.0161, 0.0161, 0.9677]",pak ahok <grining,1
591,benar deh ikhlas kok #ahokdjarot tidak jadi gubernur beliau sudah tujukkan cara berdemokrasi dan jadi sosok pemimpin yang berintregitas,sosok,Agus-Sylvi,0.0,jadi,-1.0,"[0.0385, 0.1923, 0.7692]",jadi sosok pemimpin,1
